Property_ID,Price_KES,Location,Bedrooms,Bathrooms,Size_sqm,Scraped_Date,Date,USD_KES_Rate,CBR_Rate,Remittance_M_USD,CPI_Index
0Yesterday141 Bed Apartment with Swimming Pool at ,6600000,"Westlands Area, Westlands",1.0,1.0,60,2026-06-09,2026-06-09,129.216109,10,,
0Yesterday114 Bed Apartment with En Suite at Muthi,65000000,"Westlands Area, Westlands",4.0,4.0,379,2026-06-09,2026-06-09,129.216109,10,,
0Yesterday202 Bed Apartment with En Suite at Durha,12500000,Kileleshwa,2.0,2.0,125,2026-06-09,2026-06-09,129.216109,10,,
0Yesterday152 Bed Apartment with Swimming Pool at ,11600000,Kilimani,2.0,2.0,124,2026-06-09,2026-06-09,129.216109,10,,
04 days ago262 Bed Apartment with En Suite at West,10300000,"Westlands Area, Westlands",2.0,2.0,98,2026-06-09,2026-06-09,129.216109,10,,
02 days ago71 Bed Apartment with En Suite in Kilel,4000000,Kileleshwa,1.0,2.0,,2026-06-09,2026-06-09,129.216109,10,,
04 days ago112 Bed Apartment with En Suite at West,11500000,"Westlands Area, Westlands",2.0,2.0,108,2026-06-09,2026-06-09,129.216109,10,,
03 days ago132 Bed Apartment with En Suite in Kili,9500000,Kilimani,2.0,3.0,,2026-06-09,2026-06-09,129.216109,10,,
03 days ago133 Bed Apartment with En Suite in Kili,14000000,Kilimani,3.0,4.0,,2026-06-09,2026-06-09,129.216109,10,,
02 days ago123 Bed Apartment with En Suite in Kile,13000000,Kileleshwa,3.0,4.0,,2026-06-09,2026-06-09,129.216109,10,,
02 days ago83 Bed Apartment with En Suite in Kilel,14000000,"Riverside, Westlands",2.0,2.0,98,2026-06-09,2026-06-09,129.216109,10,,
02 days ago103 Bed Apartment with En Suite in Lavi,15000000,Lavington,3.0,4.0,,2026-06-09,2026-06-09,129.216109,10,,
02 days ago92 Bed Apartment with En Suite in Lavin,8600000,Lavington,2.0,3.0,,2026-06-09,2026-06-09,129.216109,10,,
02 days ago93 Bed Apartment with En Suite in Lavin,12000000,Lavington,3.0,4.0,,2026-06-09,2026-06-09,129.216109,10,,
04 days ago132 Bed Apartment with En Suite at West,11500000,"Westlands Area, Westlands",2.0,2.0,108,2026-06-09,2026-06-09,129.216109,10,,
02 days ago131 Bed Apartment with En Suite in Lavi,5000000,Lavington,1.0,2.0,,2026-06-09,2026-06-09,129.216109,10,,
02 days ago82 Bed Apartment with En Suite in Kilel,8000000,Kileleshwa,2.0,3.0,,2026-06-09,2026-06-09,129.216109,10,,
02 days ago104 Bed Apartment with En Suite in Lavi,18000000,Lavington,4.0,5.0,,2026-06-09,2026-06-09,129.216109,10,,
02 days ago91 Bed Apartment with En Suite in Lavin,6600000,Lavington,1.0,2.0,,2026-06-09,2026-06-09,129.216109,10,,
03 days ago163 Bed Apartment with En Suite in West,18500000,"Westlands Area, Westlands",3.0,3.0,1567,2026-06-09,2026-06-09,129.216109,10,,
02 days ago53 Bed Apartment with En Suite in Kilel,18000000,Kileleshwa,3.0,4.0,,2026-06-09,2026-06-09,129.216109,10,,
02 days ago62 Bed Apartment with En Suite in Kilel,8500000,Kileleshwa,2.0,3.0,,2026-06-09,2026-06-09,129.216109,10,,
02 days ago61 Bed Apartment with En Suite in Kilel,5500000,Kileleshwa,1.0,2.0,,2026-06-09,2026-06-09,129.216109,10,,
0Yesterday92 Bed Apartment with Swimming Pool at N,10000000,Kilimani,2.0,2.0,100,2026-06-09,2026-06-09,129.216109,10,,
0Yesterday193 Bed Apartment with Swimming Pool at ,24500000,"Westlands Area, Westlands",3.0,3.0,155,2026-06-09,2026-06-09,129.216109,10,,
03 days ago203 Bed Apartment with En Suite at Durh,17500000,Kileleshwa,3.0,3.0,165,2026-06-09,2026-06-09,129.216109,10,,
0Yesterday122 Bed Apartment with Swimming Pool at ,10000000,Kilimani,2.0,2.0,100,2026-06-09,2026-06-09,129.216109,10,,
0Yesterday123 Bed Apartment with En Suite at Jaral,19500000,"Westlands Area, Westlands",3.0,3.0,150,2026-06-09,2026-06-09,129.216109,10,,
0Yesterday91 Bed Apartment with Swimming Pool at C,6500000,Kilimani,1.0,1.0,60,2026-06-09,2026-06-09,129.216109,10,,
0Yesterday151 Bed Apartment with En Suite at River,8505000,"Riverside, Westlands",1.0,1.0,70,2026-06-09,2026-06-09,129.216109,10,,
0Yesterday61 Bed Apartment with Swimming Pool at O,9000000,Kilimani,1.0,1.0,58,2026-06-09,2026-06-09,129.216109,10,,
0Yesterday113 Bed Apartment with En Suite at Brook,26000000,"Brookside, Westlands",3.0,3.0,200,2026-06-09,2026-06-09,129.216109,10,,
0Yesterday93 Bed Apartment with En Suite at Brooks,23000000,"Westlands Area, Westlands",3.0,3.0,180,2026-06-09,2026-06-09,129.216109,10,,
0Yesterday193 Bed Apartment with En Suite at Mutha,27000000,"Westlands Area, Westlands",3.0,3.0,16065,2026-06-09,2026-06-09,129.216109,10,,
0Yesterday183 Bed Apartment with En Suite at River,45000000,"Riverside, Westlands",3.0,3.0,218,2026-06-09,2026-06-09,129.216109,10,,
02 days ago81 Bed Apartment with En Suite in River,6000000,"Riverside, Westlands",1.0,2.0,,2026-06-09,2026-06-09,129.216109,10,,
0Yesterday112 Bed Apartment with En Suite at Chani,11200000,Kilimani,2.0,2.0,107,2026-06-09,2026-06-09,129.216109,10,,
02 days ago161 Bed Apartment with En Suite in Rive,6500000,"Riverside, Westlands",1.0,2.0,,2026-06-09,2026-06-09,129.216109,10,,
03 days ago202 Bed Apartment with En Suite at Prof,10100000,"Westlands Area, Westlands",2.0,2.0,92,2026-06-09,2026-06-09,129.216109,10,,
03 days ago143 Bed Apartment with En Suite in West,10000000,"Westlands Area, Westlands",3.0,4.0,,2026-06-09,2026-06-09,129.216109,10,,
03 days ago113 Bed Apartment with En Suite in West,18000000,"Westlands Area, Westlands",3.0,4.0,,2026-06-09,2026-06-09,129.216109,10,,
03 days ago73 Bed Apartment with En Suite in Kilim,13000000,Kilimani,3.0,4.0,,2026-06-09,2026-06-09,129.216109,10,,
03 days ago82 Bed Apartment with Swimming Pool at ,32000000,"Westlands Area, Westlands",2.0,2.0,,2026-06-09,2026-06-09,129.216109,10,,
03 days ago202 Bed Apartment with En Suite at Tebe,8570000,Kileleshwa,2.0,2.0,90,2026-06-09,2026-06-09,129.216109,10,,
03 days ago204 Bed Apartment with En Suite at Mtit,19000000,Kilimani,4.0,4.0,193,2026-06-09,2026-06-09,129.216109,10,,
03 days ago113 Bed Apartment with En Suite at Muth,4800000,Kilimani,1.0,2.0,89,2026-06-09,2026-06-09,129.216109,10,,
03 days ago203 Bed Apartment with En Suite at King,13800000,Lavington,3.0,3.0,138,2026-06-09,2026-06-09,129.216109,10,,
03 days ago72 Bed Apartment with En Suite in Kilim,10000000,Kilimani,2.0,3.0,,2026-06-09,2026-06-09,129.216109,10,,
03 days ago202 Bed Apartment with Swimming Pool in,11000000,Lavington,2.0,2.0,110,2026-06-09,2026-06-09,129.216109,10,,
03 days ago192 Bed Apartment with En Suite in Rive,10500000,"Riverside, Westlands",2.0,2.0,,2026-06-09,2026-06-09,129.216109,10,,
03 days ago201 Bed Apartment with Swimming Pool in,5110000,Kileleshwa,1.0,1.0,64,2026-06-09,2026-06-09,129.216109,10,,
02 days ago92 Bed Apartment with En Suite in River,8000000,"Riverside, Westlands",2.0,3.0,,2026-06-09,2026-06-09,129.216109,10,,
03 days ago162 Bed Apartment with En Suite at Muth,16000000,"Westlands Area, Westlands",2.0,2.0,100,2026-06-09,2026-06-09,129.216109,10,,
03 days ago20Studio Apartment with Swimming Pool i,4200000,Studio Apartment with Swimming Pool in Kileleshwa,,1.0,46,2026-06-09,2026-06-09,129.216109,10,,
03 days ago141 Bed Apartment with Swimming Pool in,7850000,Kileleshwa,1.0,1.0,,2026-06-09,2026-06-09,129.216109,10,,
03 days ago114 Bed Apartment with En Suite at Muth,126000000,"Westlands Area, Westlands",4.0,4.0,514,2026-06-09,2026-06-09,129.216109,10,,
03 days ago92 Bed Apartment with En Suite at Westl,12000000,"Westlands Area, Westlands",2.0,2.0,95,2026-06-09,2026-06-09,129.216109,10,,
03 days ago202 Bed Apartment with En Suite at Durh,9500000,Kileleshwa,2.0,2.0,110,2026-06-09,2026-06-09,129.216109,10,,
03 days ago114 Bed Apartment with En Suite at Kind,65000000,Kilimani,4.0,4.0,379,2026-06-09,2026-06-09,129.216109,10,,
0Yesterday91 Bed Apartment with Swimming Pool at M,6500000,1 bedroom apartment for sale in Upperhill,1.0,1.0,57,2026-06-09,2026-06-09,129.216109,10,,
04 days ago142 Bed Apartment with En Suite at West,10500000,"Westlands Area, Westlands",2.0,2.0,110,2026-06-09,2026-06-09,129.216109,10,,
04 days ago162 Bed Apartment with En Suite at West,9500000,"Westlands Area, Westlands",2.0,2.0,95,2026-06-09,2026-06-09,129.216109,10,,
02 days ago172 Bed Apartment with Swimming Pool at,14000000,Lavington,2.0,2.0,109,2026-06-09,2026-06-09,129.216109,10,,
02 days ago162 Bed Apartment with En Suite in Rive,8600000,"Riverside, Westlands",2.0,3.0,,2026-06-09,2026-06-09,129.216109,10,,
03 days ago112 Bed Apartment with En Suite at Gene,13800000,"General Mathenge, Westlands",2.0,2.0,109,2026-06-09,2026-06-09,129.216109,10,,
02 days ago181 Bed Apartment with Swimming Pool at,6000000,Kileleshwa,1.0,1.0,65,2026-06-09,2026-06-09,129.216109,10,,
02 days ago182 Bed Apartment with Swimming Pool at,950000,Kileleshwa,2.0,2.0,103,2026-06-09,2026-06-09,129.216109,10,,
02 days ago152 Bed Apartment with Swimming Pool at,9900000,Kileleshwa,2.0,2.0,105,2026-06-09,2026-06-09,129.216109,10,,
04 days ago204 Bed Apartment with En Suite at West,29500000,"Westlands Area, Westlands",4.0,5.0,270,2026-06-09,2026-06-09,129.216109,10,,
03 days ago142 Bed Apartment with Swimming Pool at,14000000,Kileleshwa,2.0,2.0,125,2026-06-09,2026-06-09,129.216109,10,,
03 days ago202 Bed Apartment with En Suite at Gene,16000000,"Westlands Area, Westlands",2.0,2.0,131,2026-06-09,2026-06-09,129.216109,10,,
03 days ago181 Bed Apartment with En Suite at Gene,8600000,"Westlands Area, Westlands",1.0,1.0,68,2026-06-09,2026-06-09,129.216109,10,,
02 days ago153 Bed Apartment with Swimming Pool at,12900000,Kileleshwa,3.0,3.0,136,2026-06-09,2026-06-09,129.216109,10,,
053 Bed Apartment with En Suite in Kileleshwa3 Bed,18000000,Kileleshwa,3.0,4.0,,2026-06-16,2026-06-16,129.387462,10,,
091 Bed Apartment with Swimming Pool at Ngong Rd1 ,7900000,Kilimani,1.0,1.0,70.0,2026-06-16,2026-06-16,129.387462,10,,
0144 Bed Apartment with En Suite at 1St Parklands4,25000000,"Parklands, Westlands",41.0,4.0,250.0,2026-06-16,2026-06-16,129.387462,10,,
092 Bed Apartment with Swimming Pool at Ngong Rd2 ,10000000,Kilimani,2.0,2.0,100.0,2026-06-16,2026-06-16,129.387462,10,,
0121 Bed Apartment with Swimming Pool at Wood Aven,6000000,Kilimani,1.0,1.0,53.0,2026-06-16,2026-06-16,129.387462,10,,
0193 Bed Apartment with Swimming Pool at Muthangar,4000000,"Westlands Area, Westlands",1.0,1.0,80.0,2026-06-16,2026-06-16,129.387462,10,,
0122 Bed Apartment with Swimming Pool at Chania Av,10000000,Kilimani,2.0,2.0,100.0,2026-06-16,2026-06-16,129.387462,10,,
1183 Bed Apartment with En Suite at Riverside Driv,45000000,"Riverside, Westlands",3.0,3.0,218.0,2026-06-16,2026-06-16,129.387462,10,,
0121 Bed Apartment with Swimming Pool at Upper Hil,7900000,Kilimani,1.0,1.0,80.0,2026-06-16,2026-06-16,129.387462,10,,
0202 Bed Apartment with Swimming Pool at Kirichwa ,7800000,Kilimani,2.0,2.0,81.0,2026-06-16,2026-06-16,129.387462,10,,
0104 Bed Apartment with En Suite in Lavington4 Bed,18000000,Lavington,4.0,5.0,,2026-06-16,2026-06-16,129.387462,10,,
061 Bed Apartment with Swimming Pool at On Maalim ,9000000,Kilimani,1.0,1.0,58.0,2026-06-16,2026-06-16,129.387462,10,,
1 Bed Apartment with Swimming Pool at On Maalim Ju,9000000,Kilimani,1.0,1.0,58.0,2026-06-16,2026-06-16,129.387462,10,,
0201 Bed Apartment with Swimming Pool at Kirichwa ,5300000,Kilimani,1.0,1.0,55.0,2026-06-16,2026-06-16,129.387462,10,,
0191 Bed Apartment with Swimming Pool at Kindaruma,6500000,Kilimani,1.0,1.0,65.0,2026-06-16,2026-06-16,129.387462,10,,
0203 Bed Apartment with En Suite at Durham Road3 B,17500000,Kileleshwa,3.0,3.0,165.0,2026-06-16,2026-06-16,129.387462,10,,
0201 Bed Apartment with Swimming Pool at General M,8000000,"Westlands Area, Westlands",1.0,1.0,64.0,2026-06-16,2026-06-16,129.387462,10,,
0104 Bed Apartment with En Suite at Donyo Sabuk4 B,65800000,"Westlands Area, Westlands",4.0,4.0,379.0,2026-06-16,2026-06-16,129.387462,10,,
0114 Bed Apartment with En Suite at Muthithi Road4,65000000,"Westlands Area, Westlands",4.0,4.0,379.0,2026-06-16,2026-06-16,129.387462,10,,
2 Bed Apartment with En Suite at Garden City2 Bed ,15500000,Thika Road,2.0,2.0,110.0,2026-06-16,2026-06-16,129.387462,10,,
0141 Bed Apartment with Swimming Pool at Wangari M,6600000,"Westlands Area, Westlands",1.0,1.0,60.0,2026-06-16,2026-06-16,129.387462,10,,
0142 Bed Apartment with En Suite at Wangari Maatha,11500000,"Westlands Area, Westlands",2.0,2.0,104.0,2026-06-16,2026-06-16,129.387462,10,,
2 Bed Apartment with En Suite at Wangari Maathai R,11500000,"Westlands Area, Westlands",2.0,2.0,104.0,2026-06-16,2026-06-16,129.387462,10,,
091 Bed Apartment with Swimming Pool at Chania Ave,6500000,Kilimani,1.0,1.0,60.0,2026-06-16,2026-06-16,129.387462,10,,
0162 Bed Apartment with En Suite at Garden City2 B,15500000,Thika Road,2.0,2.0,110.0,2026-06-16,2026-06-16,129.387462,10,,
0171 Bed Apartment with En Suite at Junction Of Ki,6860000,Kilimani,1.0,1.0,5229.0,2026-06-16,2026-06-16,129.387462,10,,
3 Bed Apartment with En Suite in Thika Road3 Bed A,17500000,Thika Road,3.0,3.0,122.0,2026-06-16,2026-06-16,129.387462,10,,
3 Bed Apartment with En Suite at Riara Rd3 Bed Apa,13500000,Lavington,3.0,4.0,120.0,2026-06-16,2026-06-16,129.387462,10,,
0181 Bed Apartment with Swimming Pool at Mbaazi Ro,7600000,Lavington,1.0,1.0,60.0,2026-06-16,2026-06-16,129.387462,10,,
0193 Bed Apartment with En Suite at Riara Rd3 Bed ,13500000,Lavington,3.0,4.0,120.0,2026-06-16,2026-06-16,129.387462,10,,
0113 Bed Apartment with En Suite at Muthithi Road3,39000000,"Westlands Area, Westlands",3.0,3.0,230.0,2026-06-16,2026-06-16,129.387462,10,,
0192 Bed Apartment with En Suite at Riara Rd2 Bed ,9500000,Lavington,2.0,3.0,88.0,2026-06-16,2026-06-16,129.387462,10,,
2 Bed Apartment with En Suite at Riara Rd2 Bed Apa,9500000,Lavington,2.0,3.0,88.0,2026-06-16,2026-06-16,129.387462,10,,
0201 Bed Apartment with En Suite at Junction Of Ki,7054000,Kilimani,1.0,1.0,5376.0,2026-06-16,2026-06-16,129.387462,10,,
1 Bed Apartment with En Suite at Junction Of Kiric,7054000,Kilimani,1.0,1.0,5376.0,2026-06-16,2026-06-16,129.387462,10,,
0201 Bed Apartment with Swimming Pool at Riara Rd1,5500000,Lavington,1.0,1.0,50.0,2026-06-16,2026-06-16,129.387462,10,,
0171 Bed Apartment with Swimming Pool at Junction ,7190000,Kilimani,1.0,1.0,5268.0,2026-06-16,2026-06-16,129.387462,10,,
0191 Bed Apartment with En Suite at Junction Of Ki,7180000,Kilimani,1.0,1.0,5266.0,2026-06-16,2026-06-16,129.387462,10,,
0112 Bed Apartment with Swimming Pool at Wood Aven,10900000,Kilimani,2.0,2.0,91.0,2026-06-16,2026-06-16,129.387462,10,,
310Studio Apartment with En Suite in MiremaStudio ,2500000,"Mirema, Roysambu",,1.0,,2026-06-16,2026-06-16,129.387462,10,,
0181 Bed Apartment with Swimming Pool at Westlands,8700000,"Westlands Area, Westlands",1.0,1.0,68.0,2026-06-16,2026-06-16,129.387462,10,,
0203 Bed Apartment with Swimming Pool at Riverside,21000000,"Westlands Area, Westlands",3.0,3.0,174.0,2026-06-16,2026-06-16,129.387462,10,,
3 Bed Apartment with Swimming Pool at Riverside Dr,21000000,"Westlands Area, Westlands",3.0,3.0,174.0,2026-06-16,2026-06-16,129.387462,10,,
0202 Bed Apartment with En Suite at Riverside Driv,10000000,"Westlands Area, Westlands",2.0,2.0,84.0,2026-06-16,2026-06-16,129.387462,10,,
0122 Bed Apartment with En Suite at Brookside Driv,14000000,"Westlands Area, Westlands",2.0,2.0,100.0,2026-06-16,2026-06-16,129.387462,10,,
0161 Bed Apartment with En Suite at Brookside Driv,9000000,"Brookside, Westlands",1.0,1.0,65.0,2026-06-16,2026-06-16,129.387462,10,,
1122 Bed Apartment with En Suite in Upper Hill2 Be,11900000,Modern Residences in Upper Hill – Next to the G...,2.0,2.0,,2026-06-16,2026-06-16,129.387462,10,,
091 Bed Apartment with Swimming Pool in Upper Hill,6400000,Modern Residences in Upper Hill – Next to the G...,1.0,1.0,,2026-06-16,2026-06-16,129.387462,10,,
1 Bed Apartment with Swimming Pool in Upper Hill1 ,6400000,Modern Residences in Upper Hill – Next to the G...,1.0,1.0,,2026-06-16,2026-06-16,129.387462,10,,
0143 Bed Apartment with En Suite in Lavington3 Bed,10500000,Lavington,3.0,3.0,,2026-06-16,2026-06-16,129.387462,10,,
0173 Bed Apartment with En Suite in Thika Road3 Be,17500000,Thika Road,3.0,3.0,122.0,2026-06-16,2026-06-16,129.387462,10,,
0154 Bed Apartment with En Suite in Westlands Area,18000000,"Westlands Area, Westlands",4.0,4.0,,2026-06-16,2026-06-16,129.387462,10,,
0152 Bed Apartment with Swimming Pool at Kindaruma,11600000,Kilimani,2.0,2.0,124.0,2026-06-16,2026-06-16,129.387462,10,,
08Furnished 1 Bed Apartment with En Suite at Riara,7100000,Lavington,1.0,1.0,59.0,2026-06-16,2026-06-16,129.387462,10,,
0181 Bed Apartment with Swimming Pool at General M,8600000,"Westlands Area, Westlands",1.0,1.0,68.0,2026-06-16,2026-06-16,129.387462,10,,
0132 Bed Apartment with En Suite at Riverside2 Bed,14000000,"Riverside, Westlands",2.0,2.0,110.0,2026-06-16,2026-06-16,129.387462,10,,
2 Bed Apartment with En Suite at Riverside2 Bed Ap,14000000,"Riverside, Westlands",2.0,2.0,110.0,2026-06-16,2026-06-16,129.387462,10,,
010Studio Apartment with Gym at OloitoktokStudio A,4500000,Luxury Living in Kileleshwa Unbeatable Prices,,1.0,40.0,2026-06-16,2026-06-16,129.387462,10,,
Studio Apartment with Gym at OloitoktokStudio Apar,4500000,Luxury Living in Kileleshwa Unbeatable Prices,,1.0,40.0,2026-06-16,2026-06-16,129.387462,10,,
06Studio Apartment with En Suite at MararoStudio A,4900000,Lavington,,1.0,50.0,2026-06-16,2026-06-16,129.387462,10,,
Studio Apartment with En Suite at MararoStudio Apa,4900000,Lavington,,1.0,50.0,2026-06-16,2026-06-16,129.387462,10,,
Furnished 1 Bed Apartment with En Suite at RiaraFu,7100000,Lavington,1.0,1.0,59.0,2026-06-16,2026-06-16,129.387462,10,,
0102 Bed Apartment with En Suite at Riara2 Bed Apa,9600000,Lavington,2.0,2.0,88.0,2026-06-16,2026-06-16,129.387462,10,,
2 Bed Apartment with En Suite at Riara2 Bed Apartm,9600000,Lavington,2.0,2.0,88.0,2026-06-16,2026-06-16,129.387462,10,,
0193 Bed Apartment with En Suite at Riara3 Bed Apa,12200000,Lavington,3.0,3.0,120.0,2026-06-16,2026-06-16,129.387462,10,,
3 Bed Apartment with En Suite at Riara3 Bed Apartm,12200000,Lavington,3.0,3.0,120.0,2026-06-16,2026-06-16,129.387462,10,,
1 Bed Apartment with Swimming Pool at Riverside1 B,8300000,"Riverside, Westlands",1.0,1.0,62.0,2026-06-16,2026-06-16,129.387462,10,,
071 Bed Apartment with Swimming Pool at Mbaazi1 Be,6500000,Lavington,1.0,1.0,60.0,2026-06-16,2026-06-16,129.387462,10,,
0123 Bed Apartment with En Suite at Mbaazi Road3 B,12500000,Lavington,3.0,3.0,108.0,2026-06-16,2026-06-16,129.387462,10,,
0202 Bed Apartment with En Suite at Vihiga Rd2 Bed,10400000,🌿 Luxury Living Meets Nature in Kileleshwa — F...,2.0,2.0,111.0,2026-06-16,2026-06-16,129.387462,10,,
2 Bed Apartment with En Suite at Vihiga Rd2 Bed Ap,10400000,🌿 Luxury Living Meets Nature in Kileleshwa — F...,2.0,2.0,111.0,2026-06-16,2026-06-16,129.387462,10,,
0201 Bed Apartment with Swimming Pool at Vihiga Rd,5800000,🌿 Luxury Living Meets Nature in Kileleshwa — F...,1.0,1.0,58.0,2026-06-16,2026-06-16,129.387462,10,,
1 Bed Apartment with Swimming Pool at Vihiga Rd1 B,5800000,🌿 Luxury Living Meets Nature in Kileleshwa — F...,1.0,1.0,58.0,2026-06-16,2026-06-16,129.387462,10,,
0101 Bed Apartment with Swimming Pool in Kileleshw,6600000,Kileleshwa,1.0,1.0,74.0,2026-06-16,2026-06-16,129.387462,10,,
0181 Bed Apartment with En Suite at General Mathen,8600000,"Westlands Area, Westlands",1.0,1.0,68.0,2026-06-16,2026-06-16,129.387462,10,,
0114 Bed Apartment with En Suite at Kindaruma Road,65000000,Kilimani,4.0,4.0,379.0,2026-06-16,2026-06-16,129.387462,10,,
0182 Bed Apartment with Swimming Pool at Mbaazi Ro,10600000,Lavington,2.0,2.0,65.0,2026-06-16,2026-06-16,129.387462,10,,
0202 Bed Apartment with En Suite at Prof Wangari M,10100000,"Westlands Area, Westlands",2.0,2.0,92.0,2026-06-16,2026-06-16,129.387462,10,,
4 Bed Apartment with En Suite at Kindaruma Road4 B,65000000,Kilimani,4.0,4.0,379.0,2026-06-16,2026-06-16,129.387462,10,,
1 Bed Apartment with Swimming Pool at Mbaazi1 Bed ,6500000,Lavington,1.0,1.0,60.0,2026-06-16,2026-06-16,129.387462,10,,
0151 Bed Apartment with Swimming Pool at Kindaruma,8000000,Kilimani,1.0,1.0,84.0,2026-06-16,2026-06-16,129.387462,10,,
0203 Bed Apartment with En Suite at Kileleshwa Are,23000000,Kileleshwa,3.0,3.0,185.0,2026-06-16,2026-06-16,129.387462,10,,
0204 Bed Apartment with En Suite at Westlands Area,7710000,"Westlands Area, Westlands",1.0,1.0,82.0,2026-06-16,2026-06-16,129.387462,10,,
0202 Bed Apartment with Swimming Pool at General M,16000000,"Westlands Area, Westlands",2.0,2.0,131.0,2026-06-16,2026-06-16,129.387462,10,,
0101 Bed Apartment with Swimming Pool at Westlands,12000000,Lavington,3.0,2.0,74.0,2026-06-16,2026-06-16,129.387462,10,,
0161 Bed Apartment with Swimming Pool at St. Micha,7500000,"Westlands Area, Westlands",1.0,1.0,74.0,2026-06-16,2026-06-16,129.387462,10,,
